Name,"Keyword Preview",Location,"Modified Time","Change Time","Access Time","Created Time",Size,"Flags(Dir)","Flags(Meta)",Known,"MD5 Hash","SHA-256 Hash","MIME Type",Extension
mate-panel.mo,"Click here to restore «hidden« windows.Click on a window","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/pa/LC_MESSAGES/mate-panel.mo","2022-09-23 10:11:45 CEST","2024-07-31 19:36:46 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:36:46 CEST",88039,Allocated,Allocated,unknown,,,application/octet-stream,mo
10020000.html,"class=""switchinline""
77) span: «hidden«=""true"" id=""MACtextsim","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/simpress/02/10020000.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:55 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:43 CEST",11564,Allocated,Allocated,unknown,,,text/html,html
common.min.css,"-text span,.ui-helper-«hidden«-accessible{border:0;c","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-admin/css/common.min.css","2024-06-25 15:56:17 CEST","2024-10-08 22:18:00 CEST","2024-09-30 18:23:45 CEST","2024-09-30 17:56:22 CEST",57306,Allocated,Allocated,unknown,,,text/css,css
"org.mate.session.gschema.xml","</key>
    <key name=""show-«hidden«-apps"" type=""b"">","/img_debianFinalProject.E01/vol_vol2/usr/share/glib-2.0/schemas/org.mate.session.gschema.xml","2023-06-20 08:10:18 CEST","2024-07-31 19:37:18 CEST","2024-09-30 16:40:23 CEST","2024-07-31 19:37:18 CEST",3970,Allocated,Allocated,unknown,,,application/xml,xml
"customize-widgets-rtl.css","spinner { visibility: «hidden«; margin-top: 0; } .cu","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-admin/css/customize-widgets-rtl.css","2021-09-03 00:18:00 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:19 CEST","2024-09-30 17:56:22 CEST",12597,Allocated,Allocated,unknown,,,text/css,css
gosdconfkeys.xml,"automatically shown and «hidden« when the user presses","/img_debianFinalProject.E01/vol_vol2/usr/share/help/nn/mate-user-guide/gosdconfkeys.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:58 CEST",74424,Allocated,Allocated,unknown,,,text/xml,xml
08020000.html,"class=""switchinline""
32) span: «hidden«=""true"" id=""MACtextsim","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/simpress/02/08020000.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:55 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:43 CEST",3611,Allocated,Allocated,unknown,,,text/html,html
site-icon-rtl.css,"5px 0 20px; overflow: «hidden«; position: relative;","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-admin/css/site-icon-rtl.css","2024-02-26 21:18:09 CET","2024-10-08 22:18:00 CEST","2024-09-30 17:55:19 CEST","2024-09-30 17:56:22 CEST",1469,Allocated,Allocated,unknown,,,text/css,css
10050000.html,"class=""switchinline""
62) span: «hidden«=""true"" id=""MACtextsha","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/simpress/02/10050000.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:55 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:43 CEST",9313,Allocated,Allocated,unknown,,,text/html,html
about-rtl.css,"border-radius: 100%; overflow: «hidden«; } .about__section .wp-person","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-admin/css/about-rtl.css","2024-09-03 22:06:14 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:19 CEST","2024-09-30 17:56:22 CEST",26495,Allocated,Allocated,unknown,,,text/css,css
gosoverview.xml,"xml:id=""filechooser-open-«hidden«""><info><title xml:lan","/img_debianFinalProject.E01/vol_vol2/usr/share/help/nn/mate-user-guide/gosoverview.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:58 CEST",44389,Allocated,Allocated,unknown,,,text/xml,xml
10030000.html,"class=""switch""
48) span: «hidden«=""true"" id=""DRAWtextsi","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/simpress/02/10030000.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:55 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:43 CEST",13826,Allocated,Allocated,unknown,,,text/html,html
list-tables.min.css,".is-expanded td:not(.«hidden«){display:block!import","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-admin/css/list-tables.min.css","2024-06-25 15:56:17 CEST","2024-10-08 22:18:00 CEST","2024-09-30 18:23:45 CEST","2024-09-30 17:56:22 CEST",35689,Allocated,Allocated,unknown,,,text/css,css
mate-utils.mo,"PaneShow Status BarShow «hidden« and backup filesShow matches","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/pa/LC_MESSAGES/mate-utils.mo","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:08 CEST",77977,Allocated,Allocated,unknown,,,application/octet-stream,mo
gospanel.xml,"xml:lang=""en"">To show a «hidden« panel again, click on","/img_debianFinalProject.E01/vol_vol2/usr/share/help/nn/mate-user-guide/gospanel.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:58 CEST",83545,Allocated,Allocated,unknown,,,text/xml,xml
widgets.css,"line-height: 1; overflow: «hidden«; white-space: nowrap;","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-admin/css/widgets.css","2024-02-07 17:56:13 CET","2024-10-08 22:18:00 CEST","2024-09-30 17:55:19 CEST","2024-09-30 17:56:22 CEST",17654,Allocated,Allocated,unknown,,,text/css,css
mate-terminal.mo,"""left"", ""right"", and ""«hidden«"".Whether an unlimited","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/pa/LC_MESSAGES/mate-terminal.mo","2023-04-25 16:19:04 CEST","2024-07-31 19:37:20 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:19 CEST",88400,Allocated,Allocated,unknown,,,application/octet-stream,mo
dashboard.css,"gets-wrap { overflow: «hidden«; margin: 0 -8px; } #d","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-admin/css/dashboard.css","2023-09-26 05:54:20 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:19 CEST","2024-09-30 17:56:22 CEST",29710,Allocated,Allocated,unknown,,,text/css,css
index.docbook,"<para lang=""en"">Include «hidden« and backup files in the","/img_debianFinalProject.E01/vol_vol2/usr/share/help/ast/mate-search-tool/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:04 CEST",25046,Allocated,Allocated,unknown,,,text/xml,docbook
10080000.html,"class=""switchinline""
40) span: «hidden«=""true"" id=""MACtextsim","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/simpress/02/10080000.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:55 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:43 CEST",12703,Allocated,Allocated,unknown,,,text/html,html
widgets-rtl.min.css,"}.text-widget-fields [«hidden«]{display:none}.text-w","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-admin/css/widgets-rtl.min.css","2024-02-07 17:56:13 CET","2024-10-08 22:18:00 CEST","2024-09-30 17:55:19 CEST","2024-09-30 17:56:22 CEST",14445,Allocated,Allocated,unknown,,,text/css,css
11060000.html,"titles of the slides. «Hidden« headings are indicated","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/simpress/02/11060000.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:55 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:43 CEST",4008,Allocated,Allocated,unknown,,,text/html,html
"org.mate.search-tool.gschema.xml","</key>
    <key name=""show-«hidden«-files-and-folders"" type=""b"">","/img_debianFinalProject.E01/vol_vol2/usr/share/glib-2.0/schemas/org.mate.search-tool.gschema.xml","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-09-30 16:40:23 CEST","2024-07-31 19:38:03 CEST",6879,Allocated,Allocated,unknown,,,application/xml,xml
11070000.html,"All Levels

Displays the «hidden« headings of the slides","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/simpress/02/11070000.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:55 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:43 CEST",3938,Allocated,Allocated,unknown,,,text/html,html
common-rtl.css,"text span, .ui-helper-«hidden«-accessible { border: 0;","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-admin/css/common-rtl.css","2024-06-25 15:56:17 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:19 CEST","2024-09-30 17:56:22 CEST",76039,Allocated,Allocated,unknown,,,text/css,css
10110000.html,"class=""switchinline""
57) span: «hidden«=""true"" id=""IMPRESStex","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/simpress/02/10110000.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:55 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:43 CEST",11020,Allocated,Allocated,unknown,,,text/html,html
index.docbook,"xml:lang=""en"">To show a «hidden« menubar:</term>","/img_debianFinalProject.E01/vol_vol2/usr/share/help/kab/mate-terminal/index.docbook","2023-04-25 16:19:04 CEST","2024-07-31 19:37:20 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:19 CEST",58595,Allocated,Allocated,unknown,,,text/xml,docbook
10120000.html,"tchinline""
113) span: «hidden«=""true"" id=""MACtextsim","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/simpress/02/10120000.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:55 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:43 CEST",12385,Allocated,Allocated,unknown,,,text/html,html
goscaja.xml,"set to display «hidden« files, the «hidden« files are shown","/img_debianFinalProject.E01/vol_vol2/usr/share/help/fi/mate-user-guide/goscaja.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:55 CEST",218242,Allocated,Allocated,unknown,,,text/xml,xml
nm-applet.mo,"igure VPN
_Connect to «Hidden« Wi-Fi Network
_Delete_Dial-Up","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/pa/LC_MESSAGES/nm-applet.mo","2022-11-08 00:03:20 CET","2024-07-31 19:38:25 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:25 CEST",71705,Allocated,Allocated,unknown,,,application/octet-stream,mo
index.docbook,"bar can be displayed or «hidden« using the
          <","/img_debianFinalProject.E01/vol_vol2/usr/share/help/ast/mate-system-log/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:04 CEST",14064,Allocated,Allocated,unknown,,,text/xml,docbook
"org.mate.pluma.plugins.filebrowser.gschema.xml","(filter nothing), «hidden« (filter «hidden« files), binary","/img_debianFinalProject.E01/vol_vol2/usr/share/glib-2.0/schemas/org.mate.pluma.plugins.filebrowser.gschema.xml","2023-12-30 16:04:26 CET","2024-07-31 19:38:35 CEST","2024-09-30 16:40:23 CEST","2024-07-31 19:38:34 CEST",2520,Allocated,Allocated,unknown,,,text/xml,xml
11080000.html,"of a selected heading. «Hidden« subheadings are indicated","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/simpress/02/11080000.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:55 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:43 CEST",3943,Allocated,Allocated,unknown,,,text/html,html
"customize-controls-rtl.min.css",":0}.customize-control-«hidden«{margin:0}.customize-c","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-admin/css/customize-controls-rtl.min.css","2024-05-14 18:49:09 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:19 CEST","2024-09-30 17:56:22 CEST",59489,Allocated,Allocated,unknown,,,text/css,css
pluma.mo,"(filter nothing), «hidden« (filter «hidden« files), binary","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/pa/LC_MESSAGES/pluma.mo","2023-12-30 16:04:26 CET","2024-07-31 19:38:35 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:35 CEST",119259,Allocated,Allocated,unknown,,,application/octet-stream,mo
caja.mo,"backup filesWhether to show «hidden« filesWhiteWidth of the","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/tk/LC_MESSAGES/caja.mo","2023-12-27 14:44:09 CET","2024-07-31 19:31:47 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:31:47 CEST",41739,Allocated,Allocated,unknown,,,application/octet-stream,mo
11090000.html,"Subpoints

Displays the «hidden« subheadings of a selected","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/simpress/02/11090000.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:55 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:43 CEST",3890,Allocated,Allocated,unknown,,,text/html,html
forms-rtl.css,"customizer uses visibility: «hidden« on the body for full-overlays","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-admin/css/forms-rtl.css","2024-05-14 18:49:09 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:19 CEST","2024-09-30 17:56:22 CEST",37066,Allocated,Allocated,unknown,,,text/css,css
13030000.html,"class=""switchinline""
33) span: «hidden«=""true"" id=""MACtextsim","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/simpress/02/13030000.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:55 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:43 CEST",4509,Allocated,Allocated,unknown,,,text/html,html
gst-plugins-base-1.0.mo,"imageInclude devices from «hidden« device providers.Initial","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/ro/LC_MESSAGES/gst-plugins-base-1.0.mo","2024-05-25 10:07:46 CEST","2024-07-31 19:29:15 CEST","2024-07-31 19:29:11 CEST","2024-07-31 19:29:15 CEST",21054,Allocated,Allocated,unknown,,,application/octet-stream,mo
gosdconfkeys.xml,"automatically shown and «hidden« when the user presses","/img_debianFinalProject.E01/vol_vol2/usr/share/help/fi/mate-user-guide/gosdconfkeys.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:55 CEST",74424,Allocated,Allocated,unknown,,,text/xml,xml
13040000.html,"class=""switchinline""
33) span: «hidden«=""true"" id=""MACtextsim","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/simpress/02/13040000.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:55 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:43 CEST",3947,Allocated,Allocated,unknown,,,text/html,html
gosoverview.xml,"xml:id=""filechooser-open-«hidden«""><info><title xml:lan","/img_debianFinalProject.E01/vol_vol2/usr/share/help/fi/mate-user-guide/gosoverview.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:55 CEST",43907,Allocated,Allocated,unknown,,,text/xml,xml
color-picker.min.css,".wp-picker-container .«hidden«{display:none}.wp-pick","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-admin/css/color-picker.min.css","2021-03-24 17:41:07 CET","2024-10-08 22:18:00 CEST","2024-09-30 17:55:19 CEST","2024-09-30 17:56:22 CEST",3126,Allocated,Allocated,unknown,,,text/css,css
goscaja.xml,"set to display «hidden« files, the «hidden« files are shown","/img_debianFinalProject.E01/vol_vol2/usr/share/help/mg/mate-user-guide/goscaja.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:57 CEST",218888,Allocated,Allocated,unknown,,,text/xml,xml
async-upload.php,"class=""success «hidden«"" aria-«hidden«=""true""><?php _e(","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-admin/async-upload.php","2024-06-02 10:37:09 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:19 CEST","2024-09-30 17:56:22 CEST",4827,Allocated,Allocated,unknown,,,text/x-php,php
gospanel.xml,"xml:lang=""en"">To show a «hidden« panel again, click on","/img_debianFinalProject.E01/vol_vol2/usr/share/help/fi/mate-user-guide/gospanel.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:55 CEST",83104,Allocated,Allocated,unknown,,,text/xml,xml
about.php,"w3.org/2000/svg"" aria-«hidden«=""true"" focusable=""false"">","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-admin/about.php","2024-09-10 17:16:11 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:19 CEST","2024-09-30 17:56:22 CEST",17036,Allocated,Allocated,unknown,,,text/x-php,php
index.docbook,"<para lang=""en"">Include «hidden« and backup files in the","/img_debianFinalProject.E01/vol_vol2/usr/share/help/nn/mate-search-tool/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:07 CEST",24947,Allocated,Allocated,unknown,,,text/xml,docbook
edit-tags.php,"method=""get"">
<input type=""«hidden«"" name=""taxonomy"" value=""<","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-admin/edit-tags.php","2024-06-15 14:34:13 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:19 CEST","2024-09-30 17:56:22 CEST",22455,Allocated,Allocated,unknown,,,text/x-php,php
index.docbook,"bar can be displayed or «hidden« using the
          <","/img_debianFinalProject.E01/vol_vol2/usr/share/help/nn/mate-system-log/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:07 CEST",14004,Allocated,Allocated,unknown,,,text/xml,docbook
my-sites.php,"Global Settings section is «hidden«. Passing a non-empty","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-admin/my-sites.php","2023-09-05 21:26:26 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:19 CEST","2024-09-30 17:56:22 CEST",4858,Allocated,Allocated,unknown,,,text/x-php,php
gosdconfkeys.xml,"automatically shown and «hidden« when the user presses","/img_debianFinalProject.E01/vol_vol2/usr/share/help/mg/mate-user-guide/gosdconfkeys.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:57 CEST",74424,Allocated,Allocated,unknown,,,text/xml,xml
export-personal-data.php,"); ?>
		<input type=""«hidden«"" name=""action"" value=","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-admin/export-personal-data.php","2024-04-17 22:21:15 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:19 CEST","2024-09-30 17:56:22 CEST",7941,Allocated,Allocated,unknown,,,text/x-php,php
gosoverview.xml,"xml:id=""filechooser-open-«hidden«""><info><title xml:lan","/img_debianFinalProject.E01/vol_vol2/usr/share/help/mg/mate-user-guide/gosoverview.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:57 CEST",44483,Allocated,Allocated,unknown,,,text/xml,xml
":etc:libreoffice:registry:main.xcd","DrawLine,           «hidden«                     ;","/img_debianFinalProject.E01/vol_vol2/var/lib/ucf/cache/:etc:libreoffice:registry:main.xcd","2024-05-24 21:06:45 CEST","2024-07-31 19:41:25 CEST","2024-07-31 19:41:25 CEST","2024-07-31 19:41:25 CEST",2197121,Allocated,Allocated,unknown,,,text/xml,xcd
site-health-info.php,"class=""success «hidden«"" aria-«hidden«=""true""><?php _e(","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-admin/site-health-info.php","2024-06-03 18:56:16 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:19 CEST","2024-09-30 17:56:22 CEST",4084,Allocated,Allocated,unknown,,,text/x-php,php
04010000.html,"show.

The number of a «hidden« slide is crossed out.","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/simpress/02/04010000.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:55 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:43 CEST",3717,Allocated,Allocated,unknown,,,text/html,html
gospanel.xml,"xml:lang=""en"">To show a «hidden« panel again, click on","/img_debianFinalProject.E01/vol_vol2/usr/share/help/mg/mate-user-guide/gospanel.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:57 CEST",83642,Allocated,Allocated,unknown,,,text/xml,xml
options-media.php,"<?php
	/* translators: «Hidden« accessibility text. */","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-admin/options-media.php","2023-02-23 11:38:21 CET","2024-10-08 22:18:00 CEST","2024-09-30 17:55:19 CEST","2024-09-30 17:56:22 CEST",6505,Allocated,Allocated,unknown,,,text/x-php,php
